Date,Region,Sales
17/07/2018,west,2400
17/07/2018,north,2065
17/07/2018,south,2165
17/07/2018,east,2305
17/07/2018,west,2100
17/07/2018,north,2245
17/07/2018,south,2365
17/07/2018,east,2300
17/07/2018,west,2340
17/07/2018,north,2330
17/07/2018,south,2445
17/07/2018,east,2390
17/07/2018,west,2210
18/07/2018,north,2365
18/07/2018,south,2500
18/07/2018,east,2235
18/07/2018,west,2480
18/07/2018,north,2065
18/07/2018,south,2325
18/07/2018,east,2480
18/07/2018,west,2265
18/07/2018,north,2440
18/07/2018,south,2020
18/07/2018,east,2115
18/07/2018,west,2075
18/07/2018,north,2035
18/07/2018,south,2495
18/07/2018,east,2340
18/07/2018,west,2220
18/07/2018,north,2380
18/07/2018,south,2360
18/07/2018,east,2325
18/07/2018,west,2340
18/07/2018,north,2300
18/07/2018,south,2030
18/07/2018,east,2110
18/07/2018,west,2490
18/07/2018,north,2420
18/07/2018,south,2030
18/07/2018,east,2450
18/07/2018,west,2315
19/07/2018,north,2470
19/07/2018,south,2240
19/07/2018,east,2155
19/07/2018,west,2005
19/07/2018,north,2005
19/07/2018,south,2075
19/07/2018,east,2080
19/07/2018,west,2395
19/07/2018,north,2435
19/07/2018,south,2055
19/07/2018,east,2130
19/07/2018,west,2365
19/07/2018,north,2320
19/07/2018,south,2325
19/07/2018,east,2210
19/07/2018,west,2225
19/07/2018,north,2465
19/07/2018,south,2175
19/07/2018,east,2145
19/07/2018,west,2085
19/07/2018,north,2310
19/07/2018,south,2070
19/07/2018,east,2355
19/07/2018,west,2410
19/07/2018,north,2475
19/07/2018,south,2005
19/07/2018,east,2025
19/07/2018,west,2265
20/07/2018,north,2090
20/07/2018,south,2390
20/07/2018,east,2410
20/07/2018,west,2035
20/07/2018,north,2475
20/07/2018,south,2135
20/07/2018,east,2440
20/07/2018,west,2105
20/07/2018,north,2405
20/07/2018,south,2000
20/07/2018,east,2480
20/07/2018,west,2495
20/07/2018,north,2260
20/07/2018,south,2100
20/07/2018,east,2480
20/07/2018,west,2325
20/07/2018,north,2345
20/07/2018,south,2005
20/07/2018,east,2175
20/07/2018,west,2330
20/07/2018,north,2480
20/07/2018,south,2455
20/07/2018,east,2165
20/07/2018,west,2355
20/07/2018,north,2270
20/07/2018,south,2415
20/07/2018,east,2150
20/07/2018,west,2215
21/07/2018,north,2440
21/07/2018,south,2435
21/07/2018,east,2255
21/07/2018,west,2260
21/07/2018,north,2020
21/07/2018,south,2125
21/07/2018,east,2120
21/07/2018,west,2070
21/07/2018,north,2135
21/07/2018,south,2050
21/07/2018,east,2400
21/07/2018,west,2040
21/07/2018,north,2265
21/07/2018,south,2340
21/07/2018,east,2245
21/07/2018,west,2450
21/07/2018,north,2385
21/07/2018,south,2255
21/07/2018,east,2065
21/07/2018,west,2295
21/07/2018,north,2415
21/07/2018,south,2355
21/07/2018,east,2425
21/07/2018,west,2150
21/07/2018,north,2285
21/07/2018,south,2315
21/07/2018,east,2080
21/07/2018,west,2305
22/07/2018,north,2115
22/07/2018,south,2380
22/07/2018,east,2195
22/07/2018,west,2325
22/07/2018,north,2045
22/07/2018,south,2370
22/07/2018,east,2485
22/07/2018,west,2085
22/07/2018,north,2185
22/07/2018,south,2275
22/07/2018,east,2050
22/07/2018,west,2320
22/07/2018,north,2335
22/07/2018,south,2415
22/07/2018,east,2115
22/07/2018,west,2380
22/07/2018,north,2375
22/07/2018,south,2250
22/07/2018,east,2415
22/07/2018,west,2395
22/07/2018,north,2005
22/07/2018,south,2215
22/07/2018,east,2405
22/07/2018,west,2265
22/07/2018,north,2160
22/07/2018,south,2115
22/07/2018,east,2175
22/07/2018,west,2420
23/07/2018,north,2290
23/07/2018,south,2115
23/07/2018,east,2110
23/07/2018,west,2395
23/07/2018,north,2400
23/07/2018,south,2195
23/07/2018,east,2095
23/07/2018,west,2330
23/07/2018,north,2235
23/07/2018,south,2195
23/07/2018,east,2480
23/07/2018,west,2270
23/07/2018,north,2280
23/07/2018,south,2065
23/07/2018,east,2065
23/07/2018,west,2260
23/07/2018,north,2440
23/07/2018,south,2130
23/07/2018,east,2345
23/07/2018,west,2020
23/07/2018,north,2275
23/07/2018,south,2375
23/07/2018,east,2340
23/07/2018,west,2300
23/07/2018,north,2260
23/07/2018,south,2295
23/07/2018,east,2295
23/07/2018,west,2115
24/07/2018,north,2095
24/07/2018,south,2010
24/07/2018,east,2245
24/07/2018,west,2245
24/07/2018,north,2385
24/07/2018,south,2230
24/07/2018,east,2285
24/07/2018,west,2115
24/07/2018,north,2150
24/07/2018,south,2065
24/07/2018,east,2110
24/07/2018,west,2175
24/07/2018,north,2320
24/07/2018,south,2435
24/07/2018,east,2050
24/07/2018,west,2165
24/07/2018,north,2460
24/07/2018,south,2165
24/07/2018,east,2110
24/07/2018,west,2320
24/07/2018,north,2305
24/07/2018,south,2145
24/07/2018,east,2460
24/07/2018,west,2260
24/07/2018,north,2355
24/07/2018,south,2070
24/07/2018,east,2455
24/07/2018,west,2090
25/07/2018,north,2270
25/07/2018,south,2425
25/07/2018,east,2415
25/07/2018,west,2065
25/07/2018,north,2315
25/07/2018,south,2120
25/07/2018,east,2330
25/07/2018,west,2295
25/07/2018,north,2120
25/07/2018,south,2050
25/07/2018,east,2140
25/07/2018,west,2230
25/07/2018,north,2090
25/07/2018,south,2335
25/07/2018,east,2125
25/07/2018,west,2380
25/07/2018,north,2090
25/07/2018,south,2490
25/07/2018,east,2200
25/07/2018,west,2045
25/07/2018,north,2140
25/07/2018,south,2115
25/07/2018,east,2045
25/07/2018,west,2385
25/07/2018,north,2250
25/07/2018,south,2325
25/07/2018,east,2325
25/07/2018,west,2400
26/07/2018,north,2120
26/07/2018,south,2165
26/07/2018,east,2175
26/07/2018,west,2190
26/07/2018,north,2155
26/07/2018,south,2325
26/07/2018,east,2025
26/07/2018,west,2455
26/07/2018,north,2330
26/07/2018,south,2210
26/07/2018,east,2010
26/07/2018,west,2320
26/07/2018,north,2135
26/07/2018,south,2500
26/07/2018,east,2140
26/07/2018,west,2190
26/07/2018,north,2240
26/07/2018,south,2180
26/07/2018,east,2020
26/07/2018,west,2390
26/07/2018,north,2375
26/07/2018,south,2050
26/07/2018,east,2080
26/07/2018,west,2055
26/07/2018,north,2020
26/07/2018,south,2470
26/07/2018,east,2220
26/07/2018,west,2255
27/07/2018,north,2185
27/07/2018,south,2455
27/07/2018,east,2270
27/07/2018,west,2415
27/07/2018,north,2400
27/07/2018,south,2300
27/07/2018,east,2175
27/07/2018,west,2020
27/07/2018,north,2195
27/07/2018,south,2050
27/07/2018,east,2055
27/07/2018,west,2300
27/07/2018,north,2480
27/07/2018,south,2240
27/07/2018,east,2025
27/07/2018,west,2480
27/07/2018,north,2430
27/07/2018,south,2100
27/07/2018,east,2420
27/07/2018,west,2410
27/07/2018,north,2155
27/07/2018,south,2345
27/07/2018,east,2045
27/07/2018,west,2240
27/07/2018,north,2390
27/07/2018,south,2210
27/07/2018,east,2105
27/07/2018,west,2075
28/07/2018,north,2020
28/07/2018,south,2105
28/07/2018,east,2295
28/07/2018,west,2005
28/07/2018,north,2475
28/07/2018,south,2210
28/07/2018,east,2040
28/07/2018,west,2085
28/07/2018,north,2080
28/07/2018,south,2260
28/07/2018,east,2345
28/07/2018,west,2160
28/07/2018,north,2205
28/07/2018,south,2055
28/07/2018,east,2280
28/07/2018,west,2205
28/07/2018,north,2150
28/07/2018,south,2450
28/07/2018,east,2005
28/07/2018,west,2115
28/07/2018,north,2380
28/07/2018,south,2225
28/07/2018,east,2485
28/07/2018,west,2310
28/07/2018,north,2395
28/07/2018,south,2095
28/07/2018,east,2220
28/07/2018,west,2130
29/07/2018,north,2140
29/07/2018,south,2450
29/07/2018,east,2055
29/07/2018,west,2215
29/07/2018,north,2015
29/07/2018,south,2350
29/07/2018,east,2005
29/07/2018,west,2015
29/07/2018,north,2375
29/07/2018,south,2025
29/07/2018,east,2375
29/07/2018,west,2300
29/07/2018,north,2405
29/07/2018,south,2135
29/07/2018,east,2315
29/07/2018,west,2300
29/07/2018,north,2425
29/07/2018,south,2400
29/07/2018,east,2245
29/07/2018,west,2085
29/07/2018,north,2020
29/07/2018,south,2190
29/07/2018,east,2450
29/07/2018,west,2245
29/07/2018,north,2390
29/07/2018,south,2020
29/07/2018,east,2360
29/07/2018,west,2070
30/07/2018,north,2290
30/07/2018,south,2035
30/07/2018,east,2450
30/07/2018,west,2120
30/07/2018,north,2480
30/07/2018,south,2500
30/07/2018,east,2365
30/07/2018,west,2330
30/07/2018,north,2280
30/07/2018,south,2015
30/07/2018,east,2500
30/07/2018,west,2405
30/07/2018,north,2385
30/07/2018,south,2090
30/07/2018,east,2300
30/07/2018,west,2350
30/07/2018,north,2095
30/07/2018,south,2375
30/07/2018,east,2270
30/07/2018,west,2365
30/07/2018,north,2205
30/07/2018,south,2260
30/07/2018,east,2135
30/07/2018,west,2280
30/07/2018,north,2485
30/07/2018,south,2025
30/07/2018,east,2460
30/07/2018,west,2285
31/07/2018,north,2090
31/07/2018,south,2075
31/07/2018,east,2125
31/07/2018,west,2085
31/07/2018,north,2410
31/07/2018,south,2265
31/07/2018,east,2145
31/07/2018,west,2320
31/07/2018,north,2260
31/07/2018,south,2460
31/07/2018,east,2060
31/07/2018,west,2120
31/07/2018,north,2325
31/07/2018,south,2275
31/07/2018,east,2285
31/07/2018,west,2150
31/07/2018,north,2160
31/07/2018,south,2020
31/07/2018,east,2430
31/07/2018,west,2025
31/07/2018,north,2280
31/07/2018,south,2425
31/07/2018,east,2230
31/07/2018,west,2160
31/07/2018,north,2360
31/07/2018,south,2305
31/07/2018,east,2105
31/07/2018,west,2290
1/08/2018,north,2280
1/08/2018,south,2010
1/08/2018,east,2095
1/08/2018,west,2270
1/08/2018,north,2080
1/08/2018,south,2345
1/08/2018,east,2240
1/08/2018,west,2425
1/08/2018,north,2390
1/08/2018,south,2155
1/08/2018,east,2060
1/08/2018,west,2055
1/08/2018,north,2140
1/08/2018,south,2340
1/08/2018,east,2030
1/08/2018,west,2310
1/08/2018,north,2065
1/08/2018,south,2330
1/08/2018,east,2145
1/08/2018,west,2050
1/08/2018,north,2095
1/08/2018,south,2460
1/08/2018,east,2195
1/08/2018,west,2020
1/08/2018,north,2185
1/08/2018,south,2190
1/08/2018,east,2050
1/08/2018,west,2045
2/08/2018,north,2155
2/08/2018,south,2135
2/08/2018,east,2280
2/08/2018,west,2485
2/08/2018,north,2040
2/08/2018,south,2130
2/08/2018,east,2490
2/08/2018,west,2160
2/08/2018,north,2065
2/08/2018,south,2355
2/08/2018,east,2205
2/08/2018,west,2265
2/08/2018,north,2005
2/08/2018,south,2450
2/08/2018,east,2500
2/08/2018,west,2445
2/08/2018,north,2460
2/08/2018,south,2060
2/08/2018,east,2090
2/08/2018,west,2415
2/08/2018,north,2395
2/08/2018,south,2370
2/08/2018,east,2110
2/08/2018,west,2395
2/08/2018,north,2205
2/08/2018,south,2245
2/08/2018,east,2330
2/08/2018,west,2010
3/08/2018,north,2430
3/08/2018,south,2125
3/08/2018,east,2235
3/08/2018,west,2175
3/08/2018,north,2460
3/08/2018,south,2500
3/08/2018,east,2315
3/08/2018,west,2120
3/08/2018,north,2040
3/08/2018,south,2425
3/08/2018,east,2375
3/08/2018,west,2080
3/08/2018,north,2105
3/08/2018,south,2240
3/08/2018,east,2015
3/08/2018,west,2170
3/08/2018,north,2195
3/08/2018,south,2440
3/08/2018,east,2040
3/08/2018,west,2260
3/08/2018,north,2170
3/08/2018,south,2200
3/08/2018,east,2260
3/08/2018,west,2395
3/08/2018,north,2010
3/08/2018,south,2005
3/08/2018,east,2250
3/08/2018,west,2010
4/08/2018,north,2145
4/08/2018,south,2105
4/08/2018,east,2265
4/08/2018,west,2020
4/08/2018,north,2295
4/08/2018,south,2330
4/08/2018,east,2280
4/08/2018,west,2045
4/08/2018,north,2375
4/08/2018,south,2370
4/08/2018,east,2255
4/08/2018,west,2305
4/08/2018,north,2440
4/08/2018,south,2020
4/08/2018,east,2035
4/08/2018,west,2155
4/08/2018,north,2145
4/08/2018,south,2080
4/08/2018,east,2345
4/08/2018,west,2230
4/08/2018,north,2375
4/08/2018,south,2165
4/08/2018,east,2175
4/08/2018,west,2385
4/08/2018,north,2295
4/08/2018,south,2170
4/08/2018,east,2040
4/08/2018,west,2205
5/08/2018,north,2435
5/08/2018,south,2380
5/08/2018,east,2445
5/08/2018,west,2390
5/08/2018,north,2115
5/08/2018,south,2275
5/08/2018,east,2200
5/08/2018,west,2305
5/08/2018,north,2280
5/08/2018,south,2140
5/08/2018,east,2205
5/08/2018,west,2450
5/08/2018,north,2060
5/08/2018,south,2200
5/08/2018,east,2390
5/08/2018,west,2075
5/08/2018,north,2015
5/08/2018,south,2235
5/08/2018,east,2360
5/08/2018,west,2125
5/08/2018,north,2235
5/08/2018,south,2450
5/08/2018,east,2155
5/08/2018,west,2280
5/08/2018,north,2285
5/08/2018,south,2395
5/08/2018,east,2360
5/08/2018,west,2290
6/08/2018,north,2440
6/08/2018,south,2315
6/08/2018,east,2080
6/08/2018,west,2450
6/08/2018,north,2165
6/08/2018,south,2385
6/08/2018,east,2010
6/08/2018,west,2425
6/08/2018,north,2125
6/08/2018,south,2125
6/08/2018,east,2235
6/08/2018,west,2360
6/08/2018,north,2005
6/08/2018,south,2200
6/08/2018,east,2155
6/08/2018,west,2245
6/08/2018,north,2220
6/08/2018,south,2225
6/08/2018,east,2150
6/08/2018,west,2145
6/08/2018,north,2070
6/08/2018,south,2265
6/08/2018,east,2055
6/08/2018,west,2165
6/08/2018,north,2280
6/08/2018,south,2275
6/08/2018,east,2200
6/08/2018,west,2490
7/08/2018,north,2350
7/08/2018,south,2075
7/08/2018,east,2250
7/08/2018,west,2315
7/08/2018,north,2480
7/08/2018,south,2070
7/08/2018,east,2450
7/08/2018,west,2010
7/08/2018,north,2420
7/08/2018,south,2215
7/08/2018,east,2130
7/08/2018,west,2065
7/08/2018,north,2060
7/08/2018,south,2050
7/08/2018,east,2470
7/08/2018,west,2295
7/08/2018,north,2230
7/08/2018,south,2030
7/08/2018,east,2310
7/08/2018,west,2415
7/08/2018,north,2480
7/08/2018,south,2230
7/08/2018,east,2360
7/08/2018,west,2400
7/08/2018,north,2165
7/08/2018,south,2385
7/08/2018,east,2240
7/08/2018,west,2060
8/08/2018,north,2295
8/08/2018,south,2180
8/08/2018,east,2075
8/08/2018,west,2375
8/08/2018,north,2250
8/08/2018,south,2250
8/08/2018,east,2345
8/08/2018,west,2080
8/08/2018,north,2495
8/08/2018,south,2100
8/08/2018,east,2430
8/08/2018,west,2070
8/08/2018,north,2285
8/08/2018,south,2235
8/08/2018,east,2480
8/08/2018,west,2425
8/08/2018,north,2095
8/08/2018,south,2135
8/08/2018,east,2330
8/08/2018,west,2020
8/08/2018,north,2060
8/08/2018,south,2140
8/08/2018,east,2470
8/08/2018,west,2485
8/08/2018,north,2040
8/08/2018,south,2155
8/08/2018,east,2120
8/08/2018,west,2135
9/08/2018,north,2395
9/08/2018,south,2475
9/08/2018,east,2360
9/08/2018,west,2175
9/08/2018,north,2490
9/08/2018,south,2075
9/08/2018,east,2325
9/08/2018,west,2445
9/08/2018,north,2080
9/08/2018,south,2370
9/08/2018,east,2225
9/08/2018,west,2495
9/08/2018,north,2160
9/08/2018,south,2195
9/08/2018,east,2315
9/08/2018,west,2170
9/08/2018,north,2230
9/08/2018,south,2095
9/08/2018,east,2050
9/08/2018,west,2490
9/08/2018,north,2095
9/08/2018,south,2180
9/08/2018,east,2075
9/08/2018,west,2475
9/08/2018,north,2020
9/08/2018,south,2000
9/08/2018,east,2210
9/08/2018,west,2155
10/08/2018,north,2215
10/08/2018,south,2475
10/08/2018,east,2265
10/08/2018,west,2030
10/08/2018,north,2020
10/08/2018,south,2240
10/08/2018,east,2000
10/08/2018,west,2150
10/08/2018,north,2370
10/08/2018,south,2180
10/08/2018,east,2470
10/08/2018,west,2150
10/08/2018,north,2170
10/08/2018,south,2260
10/08/2018,east,2140
10/08/2018,west,2045
10/08/2018,north,2490
10/08/2018,south,2320
10/08/2018,east,2230
10/08/2018,west,2440
10/08/2018,north,2185
10/08/2018,south,2350
10/08/2018,east,2445
10/08/2018,west,2365
10/08/2018,north,2065
10/08/2018,south,2015
10/08/2018,east,2160
10/08/2018,west,2300
11/08/2018,north,2045
11/08/2018,south,2440
11/08/2018,east,2165
11/08/2018,west,2180
11/08/2018,north,2330
11/08/2018,south,2240
11/08/2018,east,2120
11/08/2018,west,2495
11/08/2018,north,2080
11/08/2018,south,2415
11/08/2018,east,2085
11/08/2018,west,2400
11/08/2018,north,2255
11/08/2018,south,2245
11/08/2018,east,2020
11/08/2018,west,2270
11/08/2018,north,2395
11/08/2018,south,2165
11/08/2018,east,2020
11/08/2018,west,2135
11/08/2018,north,2330
11/08/2018,south,2290
11/08/2018,east,2045
11/08/2018,west,2255
11/08/2018,north,2345
11/08/2018,south,2185
11/08/2018,east,2335
11/08/2018,west,2300
12/08/2018,north,2040
12/08/2018,south,2055
12/08/2018,east,2270
12/08/2018,west,2335
12/08/2018,north,2425
12/08/2018,south,2445
12/08/2018,east,2480
12/08/2018,west,2480
12/08/2018,north,2000
12/08/2018,south,2075
12/08/2018,east,2345
12/08/2018,west,2245
12/08/2018,north,2070
12/08/2018,south,2365
12/08/2018,east,2015
12/08/2018,west,2375
12/08/2018,north,2270
12/08/2018,south,2015
12/08/2018,east,2000
12/08/2018,west,2295
12/08/2018,north,2435
12/08/2018,south,2485
12/08/2018,east,2450
12/08/2018,west,2205
12/08/2018,north,2415
12/08/2018,south,2440
12/08/2018,east,2490
12/08/2018,west,2415
13/08/2018,north,2260
13/08/2018,south,2385
13/08/2018,east,2280
13/08/2018,west,2210
13/08/2018,north,2070
13/08/2018,south,2105
13/08/2018,east,2425
13/08/2018,west,2265
13/08/2018,north,2190
13/08/2018,south,2110
13/08/2018,east,2115
13/08/2018,west,2455
13/08/2018,north,2270
13/08/2018,south,2350
13/08/2018,east,2365
13/08/2018,west,2270
13/08/2018,north,2200
13/08/2018,south,2500
13/08/2018,east,2425
13/08/2018,west,2290
13/08/2018,north,2460
13/08/2018,south,2185
13/08/2018,east,2390
13/08/2018,west,2175
13/08/2018,north,2480
13/08/2018,south,2385
13/08/2018,east,2150
13/08/2018,west,2225
14/08/2018,north,2395
14/08/2018,south,2395
14/08/2018,east,2445
14/08/2018,west,2295
14/08/2018,north,2285
14/08/2018,south,2095
14/08/2018,east,2310
14/08/2018,west,2120
14/08/2018,north,2075
14/08/2018,south,2390
14/08/2018,east,2485
14/08/2018,west,2475
14/08/2018,north,2225
14/08/2018,south,2325
14/08/2018,east,2195
14/08/2018,west,2410
14/08/2018,north,2285
14/08/2018,south,2000
14/08/2018,east,2345
14/08/2018,west,2400
14/08/2018,north,2260
14/08/2018,south,2300
14/08/2018,east,2150
14/08/2018,west,2200
14/08/2018,north,2140
14/08/2018,south,2365
14/08/2018,east,2090
14/08/2018,west,2115
15/08/2018,north,2070
15/08/2018,south,2085
15/08/2018,east,2435
15/08/2018,west,2115
15/08/2018,north,2340
15/08/2018,south,2225
15/08/2018,east,2140
15/08/2018,west,2240
15/08/2018,north,2000
15/08/2018,south,2175
15/08/2018,east,2020
15/08/2018,west,2425
15/08/2018,north,2350
15/08/2018,south,2215
15/08/2018,east,2345
15/08/2018,west,2360
15/08/2018,north,2370
15/08/2018,south,2180
15/08/2018,east,2000
15/08/2018,west,2235
15/08/2018,north,2055
15/08/2018,south,2265
15/08/2018,east,2165
15/08/2018,west,2165
15/08/2018,north,2135
15/08/2018,south,2395
15/08/2018,east,2240
15/08/2018,west,2295
16/08/2018,north,2425
16/08/2018,south,2255
16/08/2018,east,2145
16/08/2018,west,2000
16/08/2018,north,2090
16/08/2018,south,2390
16/08/2018,east,2120
16/08/2018,west,2405
16/08/2018,north,2370
16/08/2018,south,2080
16/08/2018,east,2160
16/08/2018,west,2270
16/08/2018,north,2455
16/08/2018,south,2360
16/08/2018,east,2085
16/08/2018,west,2045
16/08/2018,north,2260
16/08/2018,south,2300
16/08/2018,east,2065
16/08/2018,west,2025
16/08/2018,north,2400
16/08/2018,south,2255
16/08/2018,east,2335
16/08/2018,west,2460
16/08/2018,north,2120
16/08/2018,south,2230
16/08/2018,east,2195
16/08/2018,west,2205
17/08/2018,north,2105
17/08/2018,south,2105
17/08/2018,east,2065
17/08/2018,west,2005
17/08/2018,north,2205
17/08/2018,south,2495
17/08/2018,east,2125
17/08/2018,west,2410
17/08/2018,north,2320
17/08/2018,south,2010
17/08/2018,east,2330
17/08/2018,west,2275
17/08/2018,north,2305
17/08/2018,south,2425
17/08/2018,east,2310
17/08/2018,west,2090
17/08/2018,north,2485
17/08/2018,south,2415
17/08/2018,east,2395
17/08/2018,west,2090
17/08/2018,north,2010
17/08/2018,south,2085
17/08/2018,east,2250
17/08/2018,west,2450
17/08/2018,north,2230
17/08/2018,south,2310
17/08/2018,east,2005
17/08/2018,west,2025
18/08/2018,north,2085
18/08/2018,south,2275
18/08/2018,east,2220
18/08/2018,west,2395
18/08/2018,north,2070
18/08/2018,south,2210
18/08/2018,east,2290
18/08/2018,west,2380
18/08/2018,north,2475
18/08/2018,south,2175
18/08/2018,east,2015
18/08/2018,west,2115
18/08/2018,north,2030
18/08/2018,south,2400
18/08/2018,east,2180
18/08/2018,west,2345
18/08/2018,north,2485
18/08/2018,south,2225
18/08/2018,east,2095
18/08/2018,west,2350
18/08/2018,north,2315
18/08/2018,south,2155
18/08/2018,east,2305
18/08/2018,west,2250
18/08/2018,north,2470
18/08/2018,south,2135
18/08/2018,east,2255
18/08/2018,west,2270
19/08/2018,north,2410
19/08/2018,south,2490
19/08/2018,east,2250
19/08/2018,west,2220
19/08/2018,north,2145
19/08/2018,south,2145
19/08/2018,east,2450
19/08/2018,west,2090
19/08/2018,north,2165
19/08/2018,south,2355
19/08/2018,east,2315
19/08/2018,west,2300
19/08/2018,north,2225
19/08/2018,south,2175
19/08/2018,east,2435
19/08/2018,west,2035
19/08/2018,north,2430
19/08/2018,south,2180
19/08/2018,east,2060
19/08/2018,west,2470
19/08/2018,north,2400
19/08/2018,south,2220
19/08/2018,east,2395
19/08/2018,west,2120
19/08/2018,north,2080
19/08/2018,south,2445
19/08/2018,east,2415
19/08/2018,west,2355
20/08/2018,north,2405
20/08/2018,south,2120
20/08/2018,east,2195
20/08/2018,west,2025
20/08/2018,north,2305
20/08/2018,south,2035
20/08/2018,east,2085
20/08/2018,west,2285
20/08/2018,north,2205
20/08/2018,south,2155
20/08/2018,east,2105
20/08/2018,west,2085
20/08/2018,north,2475
20/08/2018,south,2425
20/08/2018,east,2330
20/08/2018,west,2205
20/08/2018,north,2235
20/08/2018,south,2050
20/08/2018,east,2455
20/08/2018,west,2065
